id	name	brewery_type	address_1	city	state	postal_code	country	latitude	longitude	phone	website_url	source_state	source_state_code
e8fc3db0-8353-4962-9885-c796966ca78a	Ruhstaller Beer	micro	726 K St	Sacramento	California	95814-3403	United States	38.58004528	-121.497428	19169195691	http://www.ruhstallerbeer.com	CA	CA
4cae6ee1-6a28-4961-a3fc-169b5c2d5d2d	Sacrament Brewing	micro	1616 J st.	Sacramento	California	95814	United States	38.57794927	-121.4849275	13102592158	http://www.sacramentbrewing.com	CA	CA
8ee26476-e33e-4940-95f9-75bb761d5324	Touchstone Brewing Company	planning		Sacramento	California	95811-0618	United States	38.5815719	-121.4943996	14155701391		CA	CA
8768b214-ee24-40b3-b4cb-1b03862eabb8	Tower Brewing Co	micro	1210 66th St Unit B	Sacramento	California	95819-4327	United States	38.55493463	-121.4266488	19162724472	http://towerbrewingcompany.com	CA	CA
34596a5d-9c0a-4b73-943d-e50b5cf07dbf	Track 7 Brewing Co - Curtis Park	micro	3747 W Pacific Ave Ste F	Sacramento	California	95820-1000	United States	38.53890682	-121.4819794	19165204677	http://www.track7brewing.com	CA	CA
e2b7686b-885a-4114-b895-681557275183	Track 7 Brewing Co - Natomas	micro	826 Professor Ln Ste 100	Sacramento	California	95834-7743	United States	38.6543681	-121.4908802	19165204677		CA	CA
8a5276f4-1004-462f-8d1e-3adf53125343	Urban Roots Brewing	brewpub	1322 V St	Sacramento	California	95818-1418	United States	38.56579627	-121.4945908	19167063741	http://www.urbanrootsbrewing.com	CA	CA
fd4e8fed-a8a7-451f-ae27-e613538958e0	Mad Fritz	micro	393 Lafata St	Saint Helena	California	94574-1405	United States	38.49985781	-122.4584186	17079685058	http://www.madfritz.com	CA	CA
7d0a71c4-cec0-431b-be2f-d125a9b9a44b	Alvarado Street Brewery	micro	1315 Dayton St Ste E	Salinas	California	93901-4400	United States	36.64880356	-121.6305329		http://asb.beer/	CA	CA
716d2b8a-7d4c-413d-8ae3-ec76851eadd8	Monterey Coast Brewing	brewpub	165 Main Street	Salinas	California	93901	United States	36.67613608	-121.6551251	18317582337	http://www.montereycoastbrewing.com	CA	CA
0d4f2536-6686-4da4-a456-93da2a6faf53	Brew Rebellion	closed	195 N Del Rosa Dr	San Bernardino	California	92408	United States	34.10279311	-117.2511307	19519074844	http://www.brewrebellion.com	CA	CA
b2e4ab7a-3508-450d-8bea-47b39bee40d2	Blue Oak Brewing Co	micro	821 Cherry Ln	San Carlos	California	94070-3306	United States	37.51008173	-122.2534864	14152739676	http://blueoakbrewing.com	CA	CA
google:ChIJAQ4Edw-ij4ARwuGwpNeQ6_4	Blue Oak Brewing Company	unknown	815 Cherry Ln	San Carlos	California	94070	United States	37.5103332	-122.2530538		https://www.blueoakbrewing.com/	CA	CA
82b4a5a5-31a0-4e82-8f9d-1b8e6e4d39de	Devil's Canyon Brewing Company	micro	935 Washington St	San Carlos	California	94070-5316	United States	37.49896576	-122.2445413	16505922739	http://www.DevilsCanyon.com	CA	CA
google:ChIJZfRLIo6jj4ARKlSXkrgnTaE	Hapa’s Brewing Company	unknown	722 Laurel St	San Carlos	California	94070	United States	37.5047099	-122.259429		https://hapasbrewing.com/	CA	CA
174e828f-10aa-43b9-ba31-3c3f45001288	Artifex Brewing Company	micro	919 Calle Amanecer Ste A	San Clemente	California	92673-6298	United States	33.44918353	-117.6058963	19494297805	http://www.artifexbrewing.com	CA	CA
76bb95fe-4382-4931-95f8-4678aa334e40	Left Coast Brewing Co.	micro	1245 Puerta del Sol	San Clemente	California	92673-6310	United States	33.4587307	-117.5922336	19493619972	http://www.leftcoastbrewing.com	CA	CA
3ee1382d-61b5-4474-9bb0-65fe9182e327	Lost Winds Brewing Co	micro	924 Calle Negocio Ste C	San Clemente	California	92673-6208	United States	33.45199517	-117.6070025	19492444288	http://www.lostwindsbrewing.com	CA	CA
f80ad04c-4af6-4773-8a2b-499f1c57d4b5	Pizza Port San Clemente	brewpub	301 N El Camino Real	San Clemente	California	92672-4716	United States	33.4288345	-117.613484	19499400005	http://www.pizzaport.com	CA	CA
ef970757-fe42-416f-931d-722451f1f59c	10 Barrel Brewing Co	large	1501 E St	San Diego	California	92101-6618	United States	32.714813	-117.129593	16195782311	http://10barrel.com	CA	CA
5fdcc498-f9df-4fa5-b35d-487a59f0fecc	2Kids Brewing Company	micro	8680 Miralani Dr Ste 123	San Diego	California	92126-6391	United States	32.896584	-117.137429	18584805437	http://www.2kidsBrewing.com	CA	CA
3b0b5b9b-f6d8-49e3-8ebd-0bcef6939bcd	32 North Brewing Co	brewpub	8655 Production Ave Ste A	San Diego	California	92121-2258	United States	32.88313237	-117.1649842	16193632622	https://42northbrewing.com	CA	CA
4db32843-26ff-4e73-9e24-1cb874109b24	Abnormal Beer Company	micro	16990 Via Tazon Ste 123	San Diego	California	92127-1649	United States	33.02391	-117.08575	18586182463	http://abnormalbeer.co	CA	CA
2fe1e670-d832-4ba5-b957-f86a09ee062d	Acoustic Ales Brewing Experiment	closed	1795 Hancock St Ste P1	San Diego	California	92110-2006	United States	32.74219079	-117.1840465	16192992537	http://www.acousticales.com	CA	CA
f8097dbc-c8e6-4068-9540-5c4bd4ac0bcf	AleSmith Brewing Co	regional	9990 Alesmith Ct	San Diego	California	92126-4200	United States	32.88858458	-117.1495496	18585499888	http://www.alesmith.com	CA	CA
68b447a3-c65c-459f-8d02-334757bc6f71	Align Brewing Co	micro	8680 Miralani Dr	San Diego	California	92126-6300	United States	32.896584	-117.137429		http://www.facebook.com/alignbrewing	CA	CA
1d7c2273-8031-40d2-bb50-7f518722e291	Alpine Beer Company	brewpub	6550 Mira Mesa Blvd	San Diego	California	92121-4100	United States	32.9167796	-117.113975	16194452337	http://www.alpinebrewing.com	CA	CA
728f9750-1c56-48be-9f96-b26d04215958	Alta Brewing Company	micro	1983 Julian Avenue	San Diego	California	92113-1125	United States	32.7018758	-117.1414712	16197957300	http://www.altabrewing.com	CA	CA
fd0d376e-1c1d-48ce-ba6f-897298c20b85	Amplified Ale Works	brewpub	4150 Mission Blvd Ste 208	San Diego	California	92109-5054	United States	32.7719729	-117.2511178	16195871400	http://www.amplifiedales.com	CA	CA
c3f5bb6a-c7f4-45a9-829c-3978625f111e	Amplified Ale Works Miramar Studio	brewpub	9030 Kenamar Dr Ste 309	San Diego	California	92121-2432	United States	32.88687598	-117.1570695	16503804220	https://amplifiedales.com/	CA	CA
322a5eb4-e725-4c03-b532-a64153037076	Automatic Brewing Co. / Blind Lady Alehouse	brewpub	3416 Adams Ave	San Diego	California	92116-2428	United States	32.763588	-117.120151	16192007522	http://www.blindlady.blogspot.com	CA	CA
3c4eab56-1643-4204-ab89-2ce01f6b5bf7	Ballast Point Brewing Co / Home Brew Mart	large	5401 Linda Vista Rd Ste 406	San Diego	California	92110-2402	United States	32.76692137	-117.1953344	16198517681	http://www.ballastpoint.com	CA	CA
0cbb2117-5968-4d0d-a0fd-9ee7c7f53e31	Ballast Point Brewing Company	large	9045 Carroll Way	San Diego	California	92121-2405	United States	32.88798083	-117.1587251	18586952739	http://www.ballastpoint.com	CA	CA
786c56e4-c533-4181-8aec-ec976a7bde9f	Ballast Point Brewing Company - Little Italy	large	2215 India St	San Diego	California	92101-1725	United States	32.727777	-117.169738	16192557213	http://www.ballastpoint.com	CA	CA
bfb84336-c1e4-48e9-9d05-4a412b60e967	Barn Brewery	micro	2850 El Cajon Blvd Ste 3	San Diego	California	92104-1389	United States	32.75568723	-117.1324165	16199558228	http://www.thebarnbrew.com	CA	CA
ee153c57-00c1-4321-8ae7-473a3cb65fa2	Bay City Brewing Co.	micro	3760 Hancock St	San Diego	California	92110	United States	32.7580759	-117.2117833	16197274926	http://www.baycitybrewingco.com	CA	CA
ef1075c7-0384-4bfe-8034-2ba2e99a5a0c	Benchmark Brewing Co	closed	6190 Fairmount Ave Ste G	San Diego	California	92120-3428	United States	32.78737066	-117.1020694	16197952911	http://www.benchmarkbrewing.com	CA	CA
3169d94b-9531-4639-8eea-54f94d72eace	Bitter Brothers Brewing Co.	micro	4170 Morena Blvd Ste F	San Diego	California	92117-5252	United States	32.81614831	-117.2202906	16199616690	http://www.bitterbrothers.com	CA	CA
b28d3c64-b98d-4c97-a1bd-ab2465b0dbdb	Border X Brewing	micro	2181 Logan Ave	San Diego	California	92113-2203	United States	32.6982174	-117.1397541	16195010503	http://www.borderxbrewing.com	CA	CA
e61f3a16-9521-40a6-9f86-3918b7081a6f	Border X Logan	brewpub	2181 Logan Ave	San Diego	California	92113-2203	United States	32.6982174	-117.1397541	18584050528	http://www.borderxbrewing.com	CA	CA
23905042-9078-410a-a3f5-0ede37924815	California Wild Ales	contract	4204 Sorrento Valley Blvd	San Diego	California	92121-1446	United States	32.905002	-117.2146488		http://www.californiawildales.com/	CA	CA
1e40495c-ca51-455d-a24b-6769efc04060	Circle 9 Brewing	micro	7292 Opportunity Rd Ste C	San Diego	California	92111-2223	United States	32.82600737	-117.160822	18582569462	https://ataraxiaaleworks.com/	CA	CA
151d81b1-6d9b-4c31-80da-c8005d5e6205	Citizen Brewers	micro	5837 Mission Gorge Rd Ste A	San Diego	California	92120-4060	United States	32.78109987	-117.1003579	17605877989	http://www.citizenbrewers.com	CA	CA
9e9d2ed9-ee58-44ce-8694-374196db165e	Constellation Brands	closed	9045 Caroll Way	San Diego	California	92121	United States	32.88808261	-117.1578979		https://ballastpoint.com/location/miramar/	CA	CA
8e3d6cd2-c95c-432e-963d-2f0c4beb5dfd	Coronado Brewing Co - Production Facility	regional	170 Orange Ave	San Diego	California	92118-1409	United States	32.753124	-117.094383	16192752215	http://www.coronadobrewing.com/	CA	CA
f17f30c2-ad58-4d64-adee-493df68df07d	Council Brewing - Magic Factory	micro	7705 Convoy Ct	San Diego	California	92111-1113	United States	32.83466296	-117.1544092	18582560038		CA	CA
4c805f48-4d8e-4ec5-81f5-7585daa8a34f	Council Brewing Company	micro	7705 Convoy Ct	San Diego	California	92111-1105	United States	32.83466296	-117.1544092	18582560038	http://www.councilbrew.com	CA	CA
0338af09-60df-4e16-9fd6-89d3033c9cc2	Deft Brewing	micro	5328 Banks St	San Diego	California	92110-4008	United States	32.76435432	-117.1993433	18589995728	http://www.deftbrewing.com	CA	CA
887c1eb4-f403-4081-9dff-e8d0867b04ed	Division 23 Brewing	micro	7408 Trade St	San Diego	California	92121-3415	United States	32.890353	-117.162908	18587521924	http://www.division23brewing.com	CA	CA
420b93d8-d15a-4db9-a072-28e22de5f1a9	Duck Foot Brewing Co.	micro	8920 Kenamar Dr Ste 210	San Diego	California	92121-2454	United States	32.88474835	-117.1562181	18584337916	http://www.duckfootbeer.com	CA	CA
c4a5b92c-1d16-44f2-99ac-f7fecb759dc9	Eppig Brewing	micro	3052 El Cajon Blvd Ste 103	San Diego	California	92104-1399	United States	32.755723	-117.128732	16195011840	http://www.eppigbrewing.com	CA	CA
ce39a577-ce79-4328-9251-faa66bd7ffa7	Fall Brewing Company	micro	4542 30th St	San Diego	California	92116-4247	United States	32.75997514	-117.1302802	16195010903	http://www.fallbrewing.com	CA	CA
01b395ba-7b97-4214-a98c-365ad281d9dd	G8 Development, Inc.	planning	4538 Cass Street	San Diego	California	92109-2802	United States	32.7174209	-117.1627714	16198233402	http://g8development.com/	CA	CA
f7e064d7-a23d-4078-85a4-5407d2ce4909	Globier	planning	1326 Kettner Boulevard	San Diego	California	92117-1604	United States	32.7174209	-117.1627714	17757623818	http://www.drinkglobier.com	CA	CA
28945428-2326-41b3-b2d9-97f6e8154783	Gordon Biersch Brewery Restaurant - San Diego	brewpub	5010 Mission Center Rd	San Diego	California	92108-3211	United States	32.7740128	-117.1539235	16196881120	http://www.craftworksrestaurants.com	CA	CA
f2a06d1e-b89f-40c2-9a52-938dc502ac9b	Green Flash Brewing Co	regional	6550 Mira Mesa Blvd	San Diego	California	92121-4100	United States	32.9167796	-117.113975	18586220085	http://www.greenflashbrew.com	CA	CA
7c4882e0-4366-41f3-b207-7be79d078c52	Half Door Brewing Company	brewpub	903 Island Ave	San Diego	California	92101-7227	United States	32.710248	-117.156268		http://www.halfdoorbrewing.com	CA	CA
11f16c8a-e029-4f1c-8535-d8c736df682c	Helm's Brewing Company, LLC	closed	5640 Kearny Mesa Rd Ste C	San Diego	California	92111-1312	United States	32.8373435	-117.1389741	12092024308	http://www.helmsbrewingco.com	CA	CA
37b5c3ff-b1cb-468e-8bfc-d6c95004d215	Hillcrest Brewing Company	brewpub	1458 University Ave	San Diego	California	92103-3405	United States	32.7484921	-117.1260866	16192694323	http://www.hillcrestbrewingcompany.com	CA	CA
71ac4b9f-1452-42e4-957d-c0075671f9ac	Hodad's Brewing Company	planning	5010 Newport Avenue	San Diego	California	92123	United States	32.7174209	-117.1627714	18582782770	http://hodadsoceanbeach.com/	CA	CA
fff96f3c-0248-4381-bc2a-9cdae3190fc3	Home Brewing Co.	micro	2911 El Cajon Blvd # 2	San Diego	California	92104-1204	United States	32.755029	-117.131109	16194506165	http://www.thehomebrewerssd.com	CA	CA
e3867dfa-d22e-4091-996a-725df25409d3	Intergalactic Brewing Co	micro	9715 Carroll Centre Rd #107	San Diego	California	92126-6507	United States	32.89873279	-117.1223493	18587500601	http://www.intergalacticbrew.com	CA	CA
4e3b6909-1ec5-4ffe-b86a-d4ddaa7ef86f	Karl Strauss Brewing Co	regional	5985 Santa Fe St	San Diego	California	92109-1623	United States	32.832579	-117.231429	18582732739	http://www.karlstrauss.com	CA	CA
44dfe5e3-7687-4e3e-a660-9daefbb60cea	Karl Strauss Brewing Co - 4S Ranch	brewpub	10448 Reserve Dr	San Diego	California	92127-3510	United States	33.021301	-117.113249	18582732739	http://www.karlstrauss.com	CA	CA
e5ad3941-dc5d-4283-bb52-cea08d3da6c3	Karl Strauss Brewing Co - Downtown	brewpub	1157 Columbia St	San Diego	California	92101-3511	United States	32.71730086	-117.1672838	16192342739	http://www.karlstrauss.com	CA	CA
b779fc08-50bb-4a3f-8ac0-314c10c686b7	Karl Strauss Brewing Co - Sorrento Mesa	brewpub	9675 Scranton Rd	San Diego	California	92121-1761	United States	32.89634566	-117.2027066	18585872739	http://www.karlstrauss.com	CA	CA
bebd0907-2a5a-4bb5-9a9a-1ff1cbb8bd0d	Kilowatt Brewing	micro	7576 Clairemont Mesa Blvd	San Diego	California	92111-1504	United States	32.8276353	-117.208801	18587153998	http://www.kilowatt.beer	CA	CA
bd87d056-d676-4efa-bb1c-ee3541aa1478	Knotty Brewing Co	micro	842 Market St	San Diego	California	92101-6425	United States	32.711658	-117.127434	16192694337	http://www.knottybrewing.com	CA	CA
557f528d-1b5e-40ee-bc7c-faeaba038bd6	Latchkey Brewing Co	micro	1795 Hancock St Mission Brewery Plaza	San Diego	California	92110-2006	United States	32.74209039	-117.1836532	19165551212	http://www.latchkeybrew.com	CA	CA
0917c834-47a2-4156-9f17-9eeeb16e7f7d	Little Miss Brewing	micro	7949 Stromesa Ct Ste Y	San Diego	California	92126-6338	United States	32.89183	-117.148488	16198802752	http://www.littlemissbrewing.com	CA	CA
20a3789b-132b-46ab-9333-76e40f489dd9	Longship Brewery	closed	10320 Camino Santa Fe Ste C	San Diego	California	92121-3103	United States	32.90417278	-117.1714305	18582467875	http://www.LongshipBrewery.com	CA	CA
d2faf757-7ac9-4864-af86-f34beff36f11	Mike Hess Brewing	micro	3812 Grim Ave	San Diego	California	92104-3602	United States	32.747711	-117.12854	16192557136	http://www.mikehessbrewing.com/	CA	CA
084aeeb4-c3dd-4f83-9d43-732e9bac41d2	Mike Hess Brewing - Miramar	micro	7955 Silverton Ave Ste 1201	San Diego	California	92126-6357	United States	32.89080081	-117.1518284	16198876453	http://www.hessbrewing.com	CA	CA
385a2831-a7d5-4d07-bcff-d9d3312c571c	Mikkeller Brewing San Diego	micro	9366 Cabot Dr	San Diego	California	92126-4311	United States	32.89146307	-117.144171			CA	CA
0e8aa3fe-40d6-4d55-8d2f-2a3348f14421	Mission Brewery	micro	1441 L St	San Diego	California	92101-8967	United States	32.6220746	-117.0682152	16195440555	http://www.missionbrewery.com	CA	CA
1f33d1c9-74e4-46bb-822e-aebfa1d180b9	Modern Times - The Dankness Dojo	brewpub	3725 Greenwood St	San Diego	California	92110-4441	United States	32.754233	-117.206153	16195469694	http://theinvigatorium.com/	CA	CA
ab1d0e1c-87ce-4556-98af-8922c0d380ad	Modern Times Barrel House	micro	3486 Kurtz St # 102	San Diego	California	92110-4429	United States	32.75539325	-117.208725		http://theinvigatorium.com/	CA	CA
579aa3fb-9386-4a0e-b617-8b4d72cd5075	Modern Times Beer	regional	3725 Greenwood St	San Diego	California	92110-4441	United States	32.754233	-117.206153	16195469694	http://www.moderntimesbeer.com	CA	CA
bf0d31c6-6080-478a-9caf-164e6545931d	Monkey Paw Brewing	micro	807 16th St	San Diego	California	92101-6610	United States	32.71384441	-117.149375	16198672226	http://www.monkeypawbrewing.com	CA	CA
31b2f8e2-17c1-4344-aeb1-93575d3d5f79	New English Brewing Co Inc	micro	11545 Sorrento Valley Rd Ste 305	San Diego	California	92121-1322	United States	32.912641	-117.230519	16198578023	http://www.newenglishbrewing.com	CA	CA
2a85f041-c3d9-4062-831a-9bf2eb9a9127	North Park Beer Co.	micro	3038 University Ave	San Diego	California	92104-3002	United States	32.748724	-117.129137	16192552946	http://www.northparkbeerco.com	CA	CA
11f1fe94-506f-4117-b2b7-47346d9f094d	Ocean Beach Brewery	brewpub	5041 Newport Ave	San Diego	California	92107-3009	United States	32.747109	-117.252024	16199558053	http://www.obbrewingco.com/	CA	CA
5f5febce-99e7-4d0f-9408-a0d1c1d86270	Oggis Pizza & Brewing Co - Carmel Mountain Ranch	brewpub	10155 Rancho Carmel Dr	San Diego	California	92128-3609	United States	32.965495	-117.089795	18585927883	http://www.oggis.com	CA	CA
6bd6516a-7ce7-411f-8cbe-bf77f1d43ab9	Oggis Pizza & Brewing Co - Mission Valley	brewpub	2245 Fenton Pkwy Ste 108 Fenton Marketplace	San Diego	California	92108-4737	United States	32.78010941	-117.1291243	16196401072	http://www.oggis.com	CA	CA
ad63e92d-15cf-45e1-9f5a-e1cc9fef0928	Pacific Beach Ale House	brewpub	721 Grand Ave	San Diego	California	92109-3905	United States	32.794255	-117.255265	18585812337	http://www.pbalehouse.com	CA	CA
21446025-be15-4477-9ef8-e4686bc7ec90	Pariah Brewing Company	micro	3052 El Cajon Blvd Ste B	San Diego	California	92104-1618	United States	32.75594166	-117.1286268	16196420545	http://www.pariahbrewingco.com	CA	CA
0f0b7b5b-b5ae-48f1-9339-5b363249da79	Pizza Port Ocean Beach	brewpub	1956 Bacon St	San Diego	California	92107-2844	United States	32.74799385	-117.2503592	16192244700	http://www.pizzaport.com	CA	CA
de95f5a9-4958-4474-9d7a-061f4d7f6c17	Poor House Brewing	micro	4494 30th St	San Diego	California	92116-4287	United States	32.758977	-117.130404	18587699070	http://www.poorhousebrew.com	CA	CA
fe7b2d32-800c-456c-b969-b9b2def948ed	Protector Brewery	micro	8680 Miralani Dr Ste 128	San Diego	California	92126-6392	United States	32.896584	-117.137429	18587579160	http://www.protectorbrewery.com	CA	CA
7f1de675-59d2-4c2f-992a-9a3092084b33	Pure Project	micro	9030 Kenamar Dr Ste 308	San Diego	California	92121-2432	United States	32.88830151	-117.1555351	18582526143	http://www.purebrewing.org	CA	CA
ac19d512-0d7c-4821-a198-1bc0dec4e9cc	Quantum Brewing Co	micro	5375 Kearny Villa Rd Ste 116	San Diego	California	92123-1422	United States	32.8901624	-117.1170304	18582546481	http://www.quantumbrewingsd.com	CA	CA
d02410fa-2ca6-461d-8879-6c11270a1390	Resident Brewing	micro	411 C St	San Diego	California	92101-5105	United States	32.71667995	-117.1608785	16197176622	http://www.residentbrewing.com	CA	CA
89976434-a6fd-4f51-bc94-54a7cc72a49d	Rip Current Brewing North Park	brewpub	4101 30th St	San Diego	California	92104-1905	United States	32.752388	-117.129808	17604813141	http://www.ripcurrentbrewing.com	CA	CA
47dc6ef6-fb3a-445a-9051-36aab7679744	Rough Draft Brewing	micro	8830 Rehco Rd Ste D	San Diego	California	92121-3263	United States	32.88370283	-117.1716977	18584537238	http://www.roughdraftbrew.com	CA	CA
558d16c5-ccf9-4a3b-b644-d6af7c60233e	Saint Archer Brewing Company	large	9550 Distribution Ave	San Diego	California	92121-2306	United States	32.880445	-117.163745	18582252337	http://www.saintarcherbrewery.com	CA	CA
7713be83-2ff6-4dc5-a28e-a4f629978402	San Diego Brewing Co	brewpub	10450 Friars Rd Ste L	San Diego	California	92120-2311	United States	32.7926078	-117.0987131	16192842739	http://www.sandiegobrewing.com	CA	CA
c098878d-1e3d-4eb0-9d15-df944e2fbdbb	Savagewood Brewing Company	micro	9879 Hibert St Ste F	San Diego	California	92131-1058	United States	32.91329511	-117.1130008	18585770350	http://www.savagewoodbrewing.com	CA	CA
0abde004-c1ab-451f-9cb0-f7b3cce45477	Second Chance Beer Company	micro	15378 Ave of Science Ste 222	San Diego	California	92128-3451	United States	32.994888	-117.082033	18587056250	http://www.secondchancebeer.com	CA	CA
cdab7b3e-8fbe-430f-9303-5399b1fc15df	Societe Brewing Company	micro	Societe Brewing Company 8262 Clairemont Mesa Blvd	San Diego	California	92111-1702	United States	32.8338146	-117.1463568	17138161157	http://www.societebrewing.com/	CA	CA
fc7df7f3-32fa-471d-9f34-5ebbe07162c5	South Park Brewing	brewpub	1517 30th St	San Diego	California	92102-1503	United States	32.7470971	-117.130074	16196109038	http://www.southparkbrewing.com	CA	CA
770c8d54-dcf1-456b-a864-84a4cf0071e1	Stone Brewing World Bistro & Gardens- Liberty Station	brewpub	2816 Historic Decatur Rd Ste 116	San Diego	California	92106-6164	United States	32.7405237	-117.21157	16192692200	http://www.stonelibertystation.com	CA	CA
5623e30f-2e4e-44ba-924b-52e4c4551609	Stover Brewing	planning	2816 Historic Decatur Road #UNIT 116	San Diego	California	92124-1426	United States	32.7174209	-117.1627714	16193634677	http://www.stoverbrewing.com	CA	CA
86918223-e1ea-49a1-89a5-86ba31c4c93a	Tenacious Brewing Company	planning	201 Park Boulevard #Suite 101	San Diego	California	92101	United States	32.7174209	-117.1627714		https://eastvillagebrew.com/	CA	CA
a31979ec-6440-4be9-bfdc-1d274c5e8cee	The Bell Marker	brewpub	602 Broadway Ste 101	San Diego	California	92101-5449	United States	32.597261	-117.0763473		http://www.thebellmarker.com	CA	CA
11074879-0fa1-4bbb-956e-d3d00a47262b	Thorn Brewing Co	micro	1745 National Ave.	San Diego	California	92113-1010	United States	32.702171	-117.147735			CA	CA
687e4cd5-76a2-4d9b-9ec8-78af03aa2027	Thorn Street Brewery	micro	3174 Thorn St	San Diego	California	92104-4636	United States	32.739337	-117.125379	16195012739	http://www.thornstreetbrew.com	CA	CA
e914f95d-c014-4040-ada8-a73c4f3f37bc	Thunderhawk Alements	micro	8675 Miralani Dr Ste 100	San Diego	California	92126-4355	United States	32.89575006	-117.137467	16199524832	http://thunderhawkbeer.com	CA	CA
b2795e99-d7db-4d9d-909a-4a72f1d8bf74	White Labs Tasting Room	micro	9495 Candida St	San Diego	California	92126-4541	United States	32.895843	-117.121435	18586933441	http://www.whitelabs.com	CA	CA
088d36c6-2be1-4c07-8da1-d8c64f5800de	Clayton Brewing Co	contract	661 W Arrow Hwy	San Dimas	California	91773-2936	United States	34.1066017	-117.826752	19093944900	http://www.claytonbrewingco.com	CA	CA
502b4291-c1be-403f-aeb4-0e5434def665	Feathered Serpent Brewery	planning	15834 Main Street	San Dimas	California	91773-1477	United States	34.1066756	-117.8067257	13237079238	https://featheredserpentbrewery.com/	CA	CA
38bb7b37-a035-4e52-bc15-a0ea83eaadce	San Fernando Brewing Co.	micro	425 Park Ave	San Fernando	California	91340-2525	United States	34.2828803	-118.4322067	18187456175	http://www.sanfernandobrewingcompany.com	CA	CA
8f9621dc-da98-4ddb-82a1-039c9e2b3224	21st Amendment Brewery Cafe	brewpub	563 2nd St	San Francisco	California	94107-1411	United States	37.782448	-122.3925769	14153690900	http://www.21st-amendment.com	CA	CA
25809e1c-0c76-498b-8a57-d6b85ff24c3c	Anchor Brewing Co	large	1705 Mariposa St	San Francisco	California	94107-2334	United States	37.7630772	-122.4011065	14158638350	http://www.anchorbrewing.com	CA	CA
97ca045f-aa1a-429e-bd93-7461954b20fc	Barebottle Brewing Company	micro	1525 Cortland Ave	San Francisco	California	94110-5714	United States	37.74000915	-122.4090405	14159268617	http://www.barebottlebeer.com	CA	CA
26615b1f-85a5-425c-bfc9-3ed0422329db	Barrel Head Brewhouse	brewpub	1785 Fulton St	San Francisco	California	94117-1202	United States	37.77576514	-122.4461033	14154166989	http://www.barrelheadsf.com	CA	CA
481b46b4-5731-45cb-a1b9-f773c55b8372	Bartlett Hall	brewpub	242 Ofarrell St	San Francisco	California	94102-2119	United States	37.78640638	-122.4087293	14154334332	http://www.bartletthall.com	CA	CA
0585bea4-0b4b-4933-9770-df4c124618c7	Beach Chalet Brewing Co	brewpub	1000 Great Hwy	San Francisco	California	94121-3268	United States	37.7252994	-122.502981	14153868439	http://www.beachchalet.com	CA	CA
26d678eb-fcce-4072-95aa-97afa8505925	Black Hammer Brewing	micro	544 Bryant St	San Francisco	California	94107-1217	United States	37.780655	-122.3969947	14155002273	http://www.blackhammerbrewing.com	CA	CA
4e09e7f2-b9c7-4580-8c6a-1241f8835bf9	Black Sands Brewery	micro	701 Haight St	San Francisco	California	94117-3316	United States	37.7715719	-122.433863	14155345194	https://www.stoabar.com/	CA	CA
7d69186e-193b-47cd-84dc-60ccdea2b1b3	Cellarmaker Brewing Company	micro	1150 Howard St	San Francisco	California	94103-3914	United States	37.7771589	-122.4106996	14158633940	http://www.cellarmakerbrewing.com	CA	CA
95cc8853-1ec3-4810-8e41-8f6d4031acbd	Ferment.Drink.Repeat	micro	2636 San Bruno Ave	San Francisco	California	94134-1507	United States	37.72833678	-122.4039991			CA	CA
4431b884-6f1c-495c-8b78-ab3ad0cc9ba1	Fort Point Beer Company	regional	644 Mason St	San Francisco	California	94129-1600	United States	37.78946124	-122.4102278	14159064021	http://www.fortpointbeer.com	CA	CA
ee478df6-9033-4f56-b6f7-94d3b242871d	Hardwood Bar and Smokery	brewpub	680 8th St Ste 170	San Francisco	California	94103	United States	37.77073989	-122.404927	14157962437	http://www.hardwoodsf.com	CA	CA
82ae31f2-9010-4437-9f6c-babf306dabd6	Harmonic Brewing	micro	1050 26th St	San Francisco	California	94107-3513	United States	37.75149961	-122.3900962	14158726817	http://www.harmonicbrewing.com	CA	CA
58ba7fb8-61a9-4a4f-b545-bee0987aa875	K-Oz Restaurant Brewery	brewpub	121 7th St	San Francisco	California	94103-2835	United States	37.7786408	-122.409904	14158729431	http://www.kandoz.com	CA	CA
8c762397-a0f7-444f-bd6b-5f07d2915f20	Laughing Monk Brewing	micro	1439 Egbert Ave Unit A	San Francisco	California	94124-3221	United States	37.72320112	-122.3934567	14158905970	http://www.laughingmonkbrewing.com	CA	CA
646b77a4-f86e-4aa0-a2ef-be3b151808f1	Local Brewing Co	micro	69 Bluxome St	San Francisco	California	94107-1605	United States	37.776173	-122.3973825		http://www.localbrewingco.com	CA	CA
7e32b8ba-f0d6-4e22-9b07-0e6cfe279235	Magnolia Brewing Company	brewpub	1398 Haight St	San Francisco	California	94117-2909	United States	37.7703537	-122.4452044		http://magnoliahaight.com/	CA	CA
a42086a7-b358-498a-ad7e-44948cc75ed0	Magnolia Dogpatch	micro	2505 3rd St	San Francisco	California	94107-3112	United States	37.7577437	-122.3880818	14158647468	http://www.magnoliasmokestack.com	CA	CA
ce476ba7-dc6c-4fae-a6b1-1b4a2a48fa96	Motobrewer	planning	1525 Cortland Avenue	San Francisco	California	94112-1330	United States	37.7792808	-122.4192363		http://www.motobrewer.com	CA	CA
